Order ID,Product,Quantity Ordered, Price Each , PartialSum 
175068,Apple Airpods Headphones,1,$150.00 ,$150.00 
175069,Google Phone,1,$600.00 ,$600.00 
175070,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175071,Wired Headphones,1,$11.99 ,$11.99 
175072,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175073,27in FHD Monitor,1,$149.99 ,$149.99 
175074,USB-C Charging Cable,1,$11.95 ,$11.95 
175075,Lightning Charging Cable,1,$14.95 ,$14.95 
175076,AA Batteries (4-pack),1,$3.84 ,$3.84 
175077,Lightning Charging Cable,1,$14.95 ,$14.95 
175078,Lightning Charging Cable,1,$14.95 ,$14.95 
175079,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175080,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175081,AA Batteries (4-pack),4,$3.84 ,$15.36 
175082,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175083,AA Batteries (4-pack),1,$3.84 ,$3.84 
175084,Wired Headphones,1,$11.99 ,$11.99 
175085,Wired Headphones,1,$11.99 ,$11.99 
175086,Lightning Charging Cable,2,$14.95 ,$29.90 
175087,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175088,Lightning Charging Cable,1,$14.95 ,$14.95 
175089,AA Batteries (4-pack),1,$3.84 ,$3.84 
175090,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175091,Apple Airpods Headphones,1,$150.00 ,$150.00 
175092,USB-C Charging Cable,1,$11.95 ,$11.95 
175093,AA Batteries (4-pack),2,$3.84 ,$7.68 
175094,Lightning Charging Cable,1,$14.95 ,$14.95 
175095,Google Phone,1,$600.00 ,$600.00 
175096,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175097,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175098,20in Monitor,1,$109.99 ,$109.99 
175099,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175100,Flatscreen TV,1,$300.00 ,$300.00 
175101,USB-C Charging Cable,1,$11.95 ,$11.95 
175102,USB-C Charging Cable,1,$11.95 ,$11.95 
175103,AAA Batteries (4-pack),3,$2.99 ,$8.97 
175104,iPhone,1,$700.00 ,$700.00 
175105,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175106,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175107,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175108,USB-C Charging Cable,1,$11.95 ,$11.95 
175109,iPhone,1,$700.00 ,$700.00 
175109,Lightning Charging Cable,1,$14.95 ,$14.95 
175110,Apple Airpods Headphones,1,$150.00 ,$150.00 
175111,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175112,Google Phone,1,$600.00 ,$600.00 
175113,20in Monitor,1,$109.99 ,$109.99 
175114,AA Batteries (4-pack),2,$3.84 ,$7.68 
175115,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175116,Lightning Charging Cable,1,$14.95 ,$14.95 
175117,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175118,Apple Airpods Headphones,1,$150.00 ,$150.00 
175119,Apple Airpods Headphones,1,$150.00 ,$150.00 
175120,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175121,Apple Airpods Headphones,1,$150.00 ,$150.00 
175122,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175123,Wired Headphones,1,$11.99 ,$11.99 
175124,Vareebadd Phone,1,$400.00 ,$400.00 
175125,Apple Airpods Headphones,1,$150.00 ,$150.00 
175126,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175127,Lightning Charging Cable,1,$14.95 ,$14.95 
175128,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175129,Lightning Charging Cable,1,$14.95 ,$14.95 
175130,USB-C Charging Cable,1,$11.95 ,$11.95 
175131,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175132,20in Monitor,1,$109.99 ,$109.99 
175133,AA Batteries (4-pack),1,$3.84 ,$3.84 
175134,Lightning Charging Cable,1,$14.95 ,$14.95 
175135,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175136,27in FHD Monitor,1,$149.99 ,$149.99 
175137,Lightning Charging Cable,1,$14.95 ,$14.95 
175138,27in FHD Monitor,1,$149.99 ,$149.99 
175139,AA Batteries (4-pack),1,$3.84 ,$3.84 
175140,USB-C Charging Cable,1,$11.95 ,$11.95 
175141,Google Phone,1,$600.00 ,$600.00 
175142,Lightning Charging Cable,1,$14.95 ,$14.95 
175143,Wired Headphones,1,$11.99 ,$11.99 
175144,Flatscreen TV,1,$300.00 ,$300.00 
175145,20in Monitor,1,$109.99 ,$109.99 
175146,Wired Headphones,1,$11.99 ,$11.99 
175147,Lightning Charging Cable,1,$14.95 ,$14.95 
175148,AA Batteries (4-pack),1,$3.84 ,$3.84 
175149,Wired Headphones,1,$11.99 ,$11.99 
175150,Google Phone,1,$600.00 ,$600.00 
175151,27in FHD Monitor,1,$149.99 ,$149.99 
175152,27in FHD Monitor,1,$149.99 ,$149.99 
175153,Google Phone,1,$600.00 ,$600.00 
175154,AA Batteries (4-pack),1,$3.84 ,$3.84 
175155,Apple Airpods Headphones,1,$150.00 ,$150.00 
175156,USB-C Charging Cable,1,$11.95 ,$11.95 
175157,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175158,AA Batteries (4-pack),2,$3.84 ,$7.68 
175159,Wired Headphones,1,$11.99 ,$11.99 
175160,Google Phone,1,$600.00 ,$600.00 
175161,Flatscreen TV,1,$300.00 ,$300.00 
175162,USB-C Charging Cable,1,$11.95 ,$11.95 
175163,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175164,27in FHD Monitor,1,$149.99 ,$149.99 
175165,USB-C Charging Cable,1,$11.95 ,$11.95 
175166,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175167,Google Phone,1,$600.00 ,$600.00 
175168,27in FHD Monitor,1,$149.99 ,$149.99 
175169,Apple Airpods Headphones,1,$150.00 ,$150.00 
175170,AA Batteries (4-pack),3,$3.84 ,$11.52 
175171,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175172,ThinkPad Laptop,1,$999.99 ,$999.99 
175173,27in FHD Monitor,1,$149.99 ,$149.99 
175174,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175175,Lightning Charging Cable,1,$14.95 ,$14.95 
175176,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175177,AA Batteries (4-pack),1,$3.84 ,$3.84 
175178,USB-C Charging Cable,1,$11.95 ,$11.95 
175179,27in FHD Monitor,1,$149.99 ,$149.99 
175180,27in FHD Monitor,1,$149.99 ,$149.99 
175181,Wired Headphones,1,$11.99 ,$11.99 
175182,AA Batteries (4-pack),1,$3.84 ,$3.84 
175183,Lightning Charging Cable,1,$14.95 ,$14.95 
175184,Flatscreen TV,1,$300.00 ,$300.00 
175185,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175186,Lightning Charging Cable,1,$14.95 ,$14.95 
175187,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175188,Wired Headphones,1,$11.99 ,$11.99 
175188,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175189,iPhone,1,$700.00 ,$700.00 
175190,USB-C Charging Cable,1,$11.95 ,$11.95 
175191,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175192,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175193,27in FHD Monitor,1,$149.99 ,$149.99 
175194,AA Batteries (4-pack),1,$3.84 ,$3.84 
175195,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175196,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175197,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175198,USB-C Charging Cable,1,$11.95 ,$11.95 
175199,Lightning Charging Cable,1,$14.95 ,$14.95 
175200,Apple Airpods Headphones,1,$150.00 ,$150.00 
175201,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175202,Lightning Charging Cable,1,$14.95 ,$14.95 
175203,Lightning Charging Cable,2,$14.95 ,$29.90 
175204,Apple Airpods Headphones,1,$150.00 ,$150.00 
175205,Lightning Charging Cable,1,$14.95 ,$14.95 
175206,USB-C Charging Cable,1,$11.95 ,$11.95 
175207,Lightning Charging Cable,1,$14.95 ,$14.95 
175208,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175209,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175210,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175211,Flatscreen TV,1,$300.00 ,$300.00 
175212,AA Batteries (4-pack),2,$3.84 ,$7.68 
175213,AA Batteries (4-pack),1,$3.84 ,$3.84 
175214,27in FHD Monitor,1,$149.99 ,$149.99 
175215,AAA Batteries (4-pack),3,$2.99 ,$8.97 
175216,Apple Airpods Headphones,1,$150.00 ,$150.00 
175217,Google Phone,1,$600.00 ,$600.00 
175217,USB-C Charging Cable,1,$11.95 ,$11.95 
175218,Lightning Charging Cable,1,$14.95 ,$14.95 
175219,USB-C Charging Cable,2,$11.95 ,$23.90 
175220,Wired Headphones,1,$11.99 ,$11.99 
175221,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175222,Vareebadd Phone,1,$400.00 ,$400.00 
175223,AA Batteries (4-pack),1,$3.84 ,$3.84 
175224,USB-C Charging Cable,1,$11.95 ,$11.95 
175225,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175226,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175227,27in FHD Monitor,1,$149.99 ,$149.99 
175228,AA Batteries (4-pack),1,$3.84 ,$3.84 
175229,Apple Airpods Headphones,1,$150.00 ,$150.00 
175230,Wired Headphones,1,$11.99 ,$11.99 
175231,AA Batteries (4-pack),1,$3.84 ,$3.84 
175232,iPhone,1,$700.00 ,$700.00 
175233,Wired Headphones,1,$11.99 ,$11.99 
175234,Apple Airpods Headphones,1,$150.00 ,$150.00 
175235,AA Batteries (4-pack),1,$3.84 ,$3.84 
175236,Apple Airpods Headphones,1,$150.00 ,$150.00 
175237,AA Batteries (4-pack),1,$3.84 ,$3.84 
175238,USB-C Charging Cable,1,$11.95 ,$11.95 
175239,Lightning Charging Cable,1,$14.95 ,$14.95 
175240,USB-C Charging Cable,1,$11.95 ,$11.95 
175241,Lightning Charging Cable,1,$14.95 ,$14.95 
175242,USB-C Charging Cable,1,$11.95 ,$11.95 
175243,Google Phone,1,$600.00 ,$600.00 
175244,Wired Headphones,1,$11.99 ,$11.99 
175245,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175246,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175247,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175248,AA Batteries (4-pack),3,$3.84 ,$11.52 
175249,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175250,USB-C Charging Cable,1,$11.95 ,$11.95 
175251,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175252,USB-C Charging Cable,2,$11.95 ,$23.90 
175253,27in FHD Monitor,1,$149.99 ,$149.99 
175254,AA Batteries (4-pack),3,$3.84 ,$11.52 
175255,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175256,USB-C Charging Cable,1,$11.95 ,$11.95 
175257,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175258,Apple Airpods Headphones,1,$150.00 ,$150.00 
175259,Lightning Charging Cable,1,$14.95 ,$14.95 
175260,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175261,Lightning Charging Cable,1,$14.95 ,$14.95 
175262,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175263,ThinkPad Laptop,1,$999.99 ,$999.99 
175264,Apple Airpods Headphones,1,$150.00 ,$150.00 
175265,Wired Headphones,1,$11.99 ,$11.99 
175266,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175267,iPhone,1,$700.00 ,$700.00 
175267,Wired Headphones,1,$11.99 ,$11.99 
175268,USB-C Charging Cable,1,$11.95 ,$11.95 
175269,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175270,Lightning Charging Cable,1,$14.95 ,$14.95 
175271,Wired Headphones,1,$11.99 ,$11.99 
175272,USB-C Charging Cable,1,$11.95 ,$11.95 
175273,USB-C Charging Cable,2,$11.95 ,$23.90 
175274,ThinkPad Laptop,1,$999.99 ,$999.99 
175275,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175276,USB-C Charging Cable,1,$11.95 ,$11.95 
175277,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175278,Apple Airpods Headphones,1,$150.00 ,$150.00 
175279,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175280,USB-C Charging Cable,1,$11.95 ,$11.95 
175281,LG Dryer,1,$600.00 ,$600.00 
175282,Apple Airpods Headphones,1,$150.00 ,$150.00 
175283,Wired Headphones,1,$11.99 ,$11.99 
175284,AA Batteries (4-pack),1,$3.84 ,$3.84 
175285,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175286,iPhone,1,$700.00 ,$700.00 
175286,Lightning Charging Cable,1,$14.95 ,$14.95 
175287,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175288,USB-C Charging Cable,1,$11.95 ,$11.95 
175289,ThinkPad Laptop,1,$999.99 ,$999.99 
175290,AA Batteries (4-pack),1,$3.84 ,$3.84 
175291,USB-C Charging Cable,1,$11.95 ,$11.95 
175292,AA Batteries (4-pack),1,$3.84 ,$3.84 
175293,20in Monitor,1,$109.99 ,$109.99 
175294,27in FHD Monitor,1,$149.99 ,$149.99 
175295,AA Batteries (4-pack),1,$3.84 ,$3.84 
175296,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175297,Apple Airpods Headphones,1,$150.00 ,$150.00 
175298,Lightning Charging Cable,1,$14.95 ,$14.95 
175299,USB-C Charging Cable,2,$11.95 ,$23.90 
175299,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175300,Apple Airpods Headphones,1,$150.00 ,$150.00 
175301,Lightning Charging Cable,1,$14.95 ,$14.95 
175302,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175303,ThinkPad Laptop,1,$999.99 ,$999.99 
175304,20in Monitor,1,$109.99 ,$109.99 
175305,Wired Headphones,1,$11.99 ,$11.99 
175306,Wired Headphones,1,$11.99 ,$11.99 
175307,Flatscreen TV,1,$300.00 ,$300.00 
175308,Lightning Charging Cable,1,$14.95 ,$14.95 
175309,Wired Headphones,1,$11.99 ,$11.99 
175310,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175311,Google Phone,1,$600.00 ,$600.00 
175312,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175313,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175314,USB-C Charging Cable,1,$11.95 ,$11.95 
175315,Wired Headphones,1,$11.99 ,$11.99 
175316,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175317,Wired Headphones,1,$11.99 ,$11.99 
175318,USB-C Charging Cable,1,$11.95 ,$11.95 
175319,AA Batteries (4-pack),2,$3.84 ,$7.68 
175320,Wired Headphones,1,$11.99 ,$11.99 
175321,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175322,USB-C Charging Cable,1,$11.95 ,$11.95 
175323,Wired Headphones,1,$11.99 ,$11.99 
175324,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175325,Wired Headphones,1,$11.99 ,$11.99 
175326,AA Batteries (4-pack),1,$3.84 ,$3.84 
175327,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175328,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175329,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175330,AA Batteries (4-pack),1,$3.84 ,$3.84 
175331,USB-C Charging Cable,1,$11.95 ,$11.95 
175332,iPhone,1,$700.00 ,$700.00 
175332,Lightning Charging Cable,2,$14.95 ,$29.90 
175333,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175334,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175335,ThinkPad Laptop,1,$999.99 ,$999.99 
175336,Wired Headphones,1,$11.99 ,$11.99 
175337,Google Phone,1,$600.00 ,$600.00 
175338,AAA Batteries (4-pack),3,$2.99 ,$8.97 
175339,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175340,AA Batteries (4-pack),1,$3.84 ,$3.84 
175341,Google Phone,1,$600.00 ,$600.00 
175342,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175343,USB-C Charging Cable,1,$11.95 ,$11.95 
175344,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175345,27in FHD Monitor,1,$149.99 ,$149.99 
175346,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175347,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175348,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175349,Apple Airpods Headphones,1,$150.00 ,$150.00 
175350,Apple Airpods Headphones,1,$150.00 ,$150.00 
175351,AA Batteries (4-pack),1,$3.84 ,$3.84 
175352,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175353,Lightning Charging Cable,1,$14.95 ,$14.95 
175354,ThinkPad Laptop,1,$999.99 ,$999.99 
175355,Wired Headphones,1,$11.99 ,$11.99 
175356,iPhone,1,$700.00 ,$700.00 
175357,AA Batteries (4-pack),1,$3.84 ,$3.84 
175358,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175359,AA Batteries (4-pack),1,$3.84 ,$3.84 
175360,Google Phone,1,$600.00 ,$600.00 
175361,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175362,AA Batteries (4-pack),1,$3.84 ,$3.84 
175363,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175364,AAA Batteries (4-pack),3,$2.99 ,$8.97 
175365,Apple Airpods Headphones,1,$150.00 ,$150.00 
175366,AA Batteries (4-pack),1,$3.84 ,$3.84 
175366,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175367,Lightning Charging Cable,1,$14.95 ,$14.95 
175367,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175368,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175369,AA Batteries (4-pack),1,$3.84 ,$3.84 
175370,Lightning Charging Cable,1,$14.95 ,$14.95 
175371,Lightning Charging Cable,1,$14.95 ,$14.95 
175372,Wired Headphones,1,$11.99 ,$11.99 
175373,27in FHD Monitor,1,$149.99 ,$149.99 
175374,USB-C Charging Cable,1,$11.95 ,$11.95 
175375,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175376,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175377,iPhone,1,$700.00 ,$700.00 
175378,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175379,USB-C Charging Cable,1,$11.95 ,$11.95 
175380,Google Phone,1,$600.00 ,$600.00 
175381,Wired Headphones,1,$11.99 ,$11.99 
175382,Lightning Charging Cable,1,$14.95 ,$14.95 
175383,USB-C Charging Cable,1,$11.95 ,$11.95 
175384,USB-C Charging Cable,1,$11.95 ,$11.95 
175385,USB-C Charging Cable,1,$11.95 ,$11.95 
175386,Lightning Charging Cable,1,$14.95 ,$14.95 
175387,AA Batteries (4-pack),1,$3.84 ,$3.84 
175388,Wired Headphones,1,$11.99 ,$11.99 
175389,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175390,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175391,AA Batteries (4-pack),1,$3.84 ,$3.84 
175392,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175393,USB-C Charging Cable,1,$11.95 ,$11.95 
175394,Google Phone,1,$600.00 ,$600.00 
175395,Vareebadd Phone,1,$400.00 ,$400.00 
175396,Apple Airpods Headphones,1,$150.00 ,$150.00 
175397,Apple Airpods Headphones,1,$150.00 ,$150.00 
175398,USB-C Charging Cable,1,$11.95 ,$11.95 
175399,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175400,USB-C Charging Cable,2,$11.95 ,$23.90 
175401,20in Monitor,2,$109.99 ,$219.98 
175402,USB-C Charging Cable,1,$11.95 ,$11.95 
175403,Apple Airpods Headphones,1,$150.00 ,$150.00 
175404,Flatscreen TV,1,$300.00 ,$300.00 
175405,Flatscreen TV,1,$300.00 ,$300.00 
175406,AA Batteries (4-pack),1,$3.84 ,$3.84 
175407,Google Phone,1,$600.00 ,$600.00 
175407,USB-C Charging Cable,1,$11.95 ,$11.95 
175407,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175408,20in Monitor,1,$109.99 ,$109.99 
175409,USB-C Charging Cable,1,$11.95 ,$11.95 
175410,ThinkPad Laptop,1,$999.99 ,$999.99 
175411,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175412,Wired Headphones,1,$11.99 ,$11.99 
175413,AA Batteries (4-pack),1,$3.84 ,$3.84 
175414,Lightning Charging Cable,1,$14.95 ,$14.95 
175415,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175416,AA Batteries (4-pack),1,$3.84 ,$3.84 
175417,Wired Headphones,1,$11.99 ,$11.99 
175418,Lightning Charging Cable,1,$14.95 ,$14.95 
175419,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175420,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175421,Lightning Charging Cable,2,$14.95 ,$29.90 
175422,AA Batteries (4-pack),1,$3.84 ,$3.84 
175423,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175424,USB-C Charging Cable,1,$11.95 ,$11.95 
175425,iPhone,1,$700.00 ,$700.00 
175426,AA Batteries (4-pack),1,$3.84 ,$3.84 
175427,USB-C Charging Cable,1,$11.95 ,$11.95 
175428,ThinkPad Laptop,1,$999.99 ,$999.99 
175429,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175430,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175431,USB-C Charging Cable,1,$11.95 ,$11.95 
175432,USB-C Charging Cable,1,$11.95 ,$11.95 
175433,Apple Airpods Headphones,1,$150.00 ,$150.00 
175434,USB-C Charging Cable,1,$11.95 ,$11.95 
175435,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175436,Wired Headphones,1,$11.99 ,$11.99 
175437,Lightning Charging Cable,1,$14.95 ,$14.95 
175438,Lightning Charging Cable,1,$14.95 ,$14.95 
175439,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175440,34in Ultrawide Monitor,2,$379.99 ,$759.98 
175441,AA Batteries (4-pack),1,$3.84 ,$3.84 
175442,Apple Airpods Headphones,1,$150.00 ,$150.00 
175443,Wired Headphones,1,$11.99 ,$11.99 
175444,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175445,20in Monitor,1,$109.99 ,$109.99 
175446,USB-C Charging Cable,1,$11.95 ,$11.95 
175447,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175448,USB-C Charging Cable,1,$11.95 ,$11.95 
175449,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175450,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175451,USB-C Charging Cable,1,$11.95 ,$11.95 
175452,Lightning Charging Cable,1,$14.95 ,$14.95 
175453,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175454,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175455,Wired Headphones,1,$11.99 ,$11.99 
175456,Wired Headphones,1,$11.99 ,$11.99 
175457,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175458,Wired Headphones,1,$11.99 ,$11.99 
175459,20in Monitor,1,$109.99 ,$109.99 
175460,Wired Headphones,1,$11.99 ,$11.99 
175461,Wired Headphones,1,$11.99 ,$11.99 
175462,20in Monitor,1,$109.99 ,$109.99 
175463,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175464,USB-C Charging Cable,1,$11.95 ,$11.95 
175465,27in FHD Monitor,1,$149.99 ,$149.99 
175466,AA Batteries (4-pack),2,$3.84 ,$7.68 
175467,34in Ultrawide Monitor,1,$379.99 ,$379.99 
175468,Apple Airpods Headphones,1,$150.00 ,$150.00 
175469,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175470,Wired Headphones,1,$11.99 ,$11.99 
175471,Google Phone,1,$600.00 ,$600.00 
175472,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175473,USB-C Charging Cable,1,$11.95 ,$11.95 
175474,iPhone,1,$700.00 ,$700.00 
175475,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175476,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175477,Lightning Charging Cable,2,$14.95 ,$29.90 
175478,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175479,Lightning Charging Cable,1,$14.95 ,$14.95 
175480,27in FHD Monitor,1,$149.99 ,$149.99 
175481,Flatscreen TV,1,$300.00 ,$300.00 
175482,Vareebadd Phone,1,$400.00 ,$400.00 
175483,Flatscreen TV,1,$300.00 ,$300.00 
175484,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175485,ThinkPad Laptop,1,$999.99 ,$999.99 
175486,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175487,Lightning Charging Cable,1,$14.95 ,$14.95 
175488,Wired Headphones,1,$11.99 ,$11.99 
175489,Wired Headphones,1,$11.99 ,$11.99 
175490,Apple Airpods Headphones,1,$150.00 ,$150.00 
175491,Wired Headphones,1,$11.99 ,$11.99 
175492,Apple Airpods Headphones,1,$150.00 ,$150.00 
175493,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175494,Lightning Charging Cable,1,$14.95 ,$14.95 
175495,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175496,iPhone,1,$700.00 ,$700.00 
175497,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175498,Wired Headphones,1,$11.99 ,$11.99 
175499,iPhone,1,$700.00 ,$700.00 
175500,Wired Headphones,1,$11.99 ,$11.99 
175501,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175502,USB-C Charging Cable,1,$11.95 ,$11.95 
175503,20in Monitor,1,$109.99 ,$109.99 
175504,USB-C Charging Cable,2,$11.95 ,$23.90 
175505,Lightning Charging Cable,1,$14.95 ,$14.95 
175506,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175507,Vareebadd Phone,1,$400.00 ,$400.00 
175507,USB-C Charging Cable,1,$11.95 ,$11.95 
175508,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175509,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175510,Wired Headphones,2,$11.99 ,$23.98 
175511,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175511,USB-C Charging Cable,1,$11.95 ,$11.95 
175512,USB-C Charging Cable,1,$11.95 ,$11.95 
175513,Flatscreen TV,1,$300.00 ,$300.00 
175514,Lightning Charging Cable,1,$14.95 ,$14.95 
175515,Lightning Charging Cable,1,$14.95 ,$14.95 
175516,Bose SoundSport Headphones,1,$99.99 ,$99.99 
175517,iPhone,1,$700.00 ,$700.00 
175518,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175519,AA Batteries (4-pack),1,$3.84 ,$3.84 
175520,AA Batteries (4-pack),1,$3.84 ,$3.84 
175521,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
175522,Flatscreen TV,1,$300.00 ,$300.00 
175523,27in FHD Monitor,1,$149.99 ,$149.99 
175524,Apple Airpods Headphones,1,$150.00 ,$150.00 
175525,AA Batteries (4-pack),1,$3.84 ,$3.84 
175526,Lightning Charging Cable,1,$14.95 ,$14.95 
175527,AAA Batteries (4-pack),1,$2.99 ,$2.99 
175528,27in FHD Monitor,1,$149.99 ,$149.99 
175529,Lightning Charging Cable,1,$14.95 ,$14.95 
175530,AA Batteries (4-pack),1,$3.84 ,$3.84 
175531,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
175532,AAA Batteries (4-pack),2,$2.99 ,$5.98 
175533,Lightning Charging Cable,1,$14.95 ,$14.95 
175534,Lightning Charging Cable,1,$14.95 ,$14.95 
